Index,Id,Status,Sex,Age,Deme,fgene0,fgene1,fgene2,mgene0,mgene1,mgene2,phen0,phen1,phen2
452,4480,1,0,1,0,0.0574139,-0.0610469,0.0105063,0.0754317,-0.059808,0.0105063,10,0.5,0.334175
453,4482,1,0,1,0,0.0280758,-0.0298185,-0.0424282,-0.140292,0.200106,0.0540249,10,0.5,0.321463
454,4483,1,1,1,0,-0.022657,-0.0298185,-0.141672,-0.0494704,-0.0957347,-0.00699485,10,0.5,0.105108
455,4485,1,1,1,0,-0.181677,0.0252698,-0.0174531,0.131288,-0.0391732,0.0941633,10,0.5,0.409367
456,4486,1,1,1,0,0.116464,0.0735077,-0.00955751,0.0979729,-0.0985847,0.0462718,10,0.5,0.355372
457,4488,1,1,1,0,-0.0679983,0.00935752,-0.141123,0.0693332,0.134875,-0.00196361,10,0.5,0.112642
458,4489,1,1,1,0,-0.000311832,-0.0470417,0.0525144,0.0979729,-0.12078,0.0976818,10,0.5,0.508573
459,4490,1,0,1,0,0.0574139,-0.172633,-0.17565,-0.000311832,-0.0957347,0.0976818,10,0.5,0.200551
460,4492,1,1,1,0,0.0847362,0.0370861,-0.0940392,0.0820233,-0.0104522,0.0686572,10,0.5,0.271542
461,4493,1,1,1,0,0.0701613,-0.258217,-0.0174531,0.0718214,-0.0391732,0.0525144,10,0.5,0.353141
462,4494,1,0,1,0,0.185671,-0.0625026,0.204806,-0.0309985,0.0352776,0.0119665,10,0.5,0.59845
463,4495,1,1,1,0,0.0754317,-0.0715264,0.0181428,0.0701613,-0.394149,-0.0739538,10,0.5,0.230463
464,4497,1,0,1,0,-0.0507314,0.0180794,-0.0717985,-0.0597838,-0.172633,-0.0931748,10,0.5,0.083094
465,4498,1,0,1,0,0.0914493,-0.0102681,0.117364,-0.0350953,0.0919992,-0.141672,10,0.5,0.272992
466,4504,1,0,1,0,-0.121037,0.169365,-0.0174531,0.116464,0.0703892,0.179763,10,0.5,0.524926
467,4505,1,0,1,0,-0.151191,0.0252698,-0.0174531,0.0918836,0.0370861,0.122126,10,0.5,0.447116
468,4507,1,0,1,0,-0.0188363,-0.0475079,-0.00417058,0.0847362,-0.0625026,-0.0424282,10,0.5,0.2429
469,4510,1,0,1,0,0.0442896,0.169365,-0.198843,-0.0867219,-0.103562,-0.114609,10,0.5,-0.117352
470,4511,1,0,1,0,-0.132379,-0.046093,0.0976818,-0.140292,0.200106,0.105968,10,0.5,0.580735
471,4512,1,0,1,0,0.0352726,-0.00872093,0.0105063,-0.0867219,0.0252698,0.140366,10,0.5,0.509485
472,4514,1,1,1,0,-0.0188363,0.134875,0.0540249,-0.022657,0.0424388,-0.0215852,10,0.5,0.349602
473,4516,1,0,1,0,-0.121037,-0.033265,-0.0523462,-0.0708674,-0.0634339,-0.00561113,10,0.5,0.227566
474,4517,1,0,1,0,0.0847362,-0.12078,-0.203168,0.0693332,0.207166,0.0619392,10,0.5,0.115149
475,4518,1,1,1,0,-0.140292,0.00115449,0.0105063,-0.173099,-0.0829439,0.160775,10,0.5,0.537038
476,4519,1,0,1,0,-0.140085,-0.12078,0.179763,-0.0507314,0.192828,-0.0174531,10,0.5,0.524926
477,4520,1,1,1,0,-0.0867219,0.169365,-0.141123,0.0269239,-0.029499,0.0619392,10,0.5,0.19891
478,4522,1,0,1,0,0.185671,-0.00585709,0.160775,0.109591,-0.0462286,0.122094,10,0.5,0.68768
479,4524,1,0,1,0,-0.000311832,0.134875,0.00460105,-0.0350953,0.0180794,-0.0424282,10,0.5,0.254741
480,4526,1,0,1,0,0.0914493,-0.0340899,0.177815,0.0816999,0.0754563,-0.0424282,10,0.5,0.48858
481,4530,1,0,1,0,0.0918836,0.00935752,-0.185606,-0.0507314,0.192828,-0.061082,10,0.5,-0.0272211
482,4531,1,0,1,0,0.0352726,0.192828,-0.019566,-0.0507314,-0.0298185,0.117364,10,0.5,0.437835
483,4533,1,0,1,0,0.0366108,0.134875,-0.00196361,0.0816999,-0.0470417,-0.0717985,10,0.5,0.206229
484,4537,1,1,1,0,-0.140292,0.200106,0.0105063,0.131288,-0.0829439,-0.0174531,10,0.5,0.29643
485,4539,1,0,1,0,-0.181677,-0.12078,-0.0538557,0.0311575,0.0180794,0.171453,10,0.5,0.464564
486,4540,1,1,1,0,0.0708506,-0.0621384,-0.00196361,0.0352726,-0.0715264,-0.034441,10,0.5,0.256662
487,4541,1,0,1,0,0.0754317,-0.0715264,0.0140882,0.131288,-0.055841,-0.0174531,10,0.5,0.301265
488,4542,1,0,1,0,0.0574139,-0.103491,-0.0436371,0.18978,-0.157627,0.0119665,10,0.5,0.263053
489,4543,1,1,1,0,0.0816999,-0.0625026,-0.141123,-0.0304611,-0.394149,0.0409958,10,0.5,0.170637
490,4544,1,1,1,0,-0.0507314,-0.0957347,0.124066,0.0693332,0.0531953,-0.0940392,10,0.5,0.346344
491,4548,1,1,1,0,-0.181677,-0.0102681,0.14728,-0.140085,-0.172633,-0.0538557,10,0.5,0.43193
492,4549,1,0,1,0,0.0816999,-0.029499,-0.0626328,0.0398369,0.0370861,0.177815,10,0.5,0.461304
493,4551,1,0,1,0,-0.000311832,-0.0102681,0.105968,0.0238125,-0.0391732,-0.00699485,10,0.5,0.439421
494,4552,1,1,1,0,0.0776909,0.00529071,0.0619392,0.0820233,-0.0239877,-0.073531,10,0.5,0.290159
495,4554,1,1,1,0,-0.0757814,-0.0527861,0.0540249,-0.149306,-0.0625026,-0.141123,10,0.5,0.188226
496,4556,1,1,1,0,-0.264539,-0.0829439,-0.141123,0.0693332,0.134875,0.127114,10,0.5,0.286897
497,4557,1,0,1,0,0.131288,0.0349155,0.030388,-0.19167,-0.226361,0.0359381,10,0.5,0.395348
498,4558,1,0,1,0,-0.132379,-0.046093,0.0976818,0.0280758,0.0531953,-0.0940392,10,0.5,0.310726
499,4560,1,1,1,0,-0.181677,0.134875,0.0409958,0.0722867,0.0370861,0.122126,10,0.5,0.526022
500,4561,1,0,1,0,-0.0309985,-0.0957347,-0.0463515,0.0238125,-0.0610469,0.124066,10,0.5,0.410723
501,4562,1,1,1,0,-0.0867219,-0.0891997,-0.141123,-0.140292,0.200106,-0.198843,10,0.5,-0.153146
502,4564,1,1,1,0,0.0708506,-0.029499,-0.141123,0.0979729,0.200106,0.0105063,10,0.5,0.129476
503,4568,1,0,1,0,-0.173099,0.0370861,0.0549423,-0.0309985,0.134875,-0.00196361,10,0.5,0.377329
504,4570,1,1,1,0,-0.126853,-0.0340899,-0.198843,0.0754317,-0.0986366,0.140366,10,0.5,0.226864
505,4574,1,1,1,0,-0.022657,0.0872899,-0.141672,0.0238125,-0.0610469,-0.0538557,10,0.5,0.0418459
506,4575,1,1,1,0,-0.140292,-0.0956569,0.0359381,0.161501,-0.0391732,0.0525144,10,0.5,0.425219
507,4576,1,1,1,0,0.0701613,0.134875,0.0040247,0.0847362,0.0546663,-0.0940392,10,0.5,0.184288
508,4577,1,0,1,0,-0.0309985,-0.0634343,-0.0538557,0.0280758,0.200106,0.0549423,10,0.5,0.307275
509,4578,1,1,1,0,-0.140085,-0.0610469,-0.17565,0.0708506,-0.046093,0.0976818,10,0.5,0.200551
510,4579,1,1,1,0,-0.0849979,0.0919992,0.0628915,-0.0849979,-0.258217,0.171727,10,0.5,0.622544
511,4580,1,1,1,0,0.0754317,-0.0715264,0.0217566,-0.181677,-0.0715264,-0.00699485,10,0.5,0.325736
512,4583,1,1,1,0,0.0352726,0.0370861,-0.0215852,-0.0529153,-0.029499,0.0213059,10,0.5,0.305431
513,4584,1,0,1,0,-0.264539,0.0252698,-0.0538557,-0.0597838,-0.0391732,0.177815,10,0.5,0.473153
514,4585,1,1,1,0,0.0914493,-0.0340899,-0.0787145,0.0701613,0.134875,0.0181428,10,0.5,0.224036
515,4586,1,1,1,0,0.0574139,-0.0610469,-0.0717985,-0.0597838,-0.0634343,-0.198843,10,0.5,-0.0595584
516,4592,1,0,1,0,0.0693332,-0.029499,0.177815,0.0453465,-0.088774,0.0181194,10,0.5,0.570319
517,4593,1,0,1,0,0.0979729,-0.12078,0.105968,0.0574139,0.00935752,-0.129777,10,0.5,0.273665
518,4594,1,1,1,0,-0.0506013,-0.157627,-0.061082,0.116464,0.0352776,0.0976818,10,0.5,0.355218
519,4595,1,0,1,0,0.0574139,-0.12078,0.179763,-0.140085,-0.0634343,-0.198843,10,0.5,0.28005
520,4598,1,0,1,0,0.0935869,-0.029499,0.127114,-0.0506013,-0.0986366,0.127114,10,0.5,0.649017
521,4599,1,1,1,0,0.0979729,-0.12078,0.105968,0.0996125,-0.0625026,0.0359381,10,0.5,0.497381
522,4603,1,0,1,0,-0.140292,-0.033265,-0.0931748,-0.0867219,0.0252698,0.140366,10,0.5,0.369516
523,4608,1,0,1,0,-0.19167,0.134875,0.0643646,-0.0118814,0.192828,-0.141672,10,0.5,0.201443
524,4611,1,0,1,0,-0.0188363,0.134875,-0.211662,0.161501,-0.0957347,0.0976818,10,0.5,0.151935
525,4613,1,1,1,0,-0.0506013,-0.0634343,-0.269139,0.0238125,0.134875,-0.114609,10,0.5,-0.212251
526,58,1,0,5,1,-0.133053,-0.0189033,-0.161984,0.0770801,-0.0821893,0.115798,10,0.5,0.211519
527,66,1,0,5,1,0.163664,-0.0485282,-0.071838,0.0146766,-0.0415117,0.0828993,10,0.5,0.293181
528,74,1,0,5,1,-0.142491,0.11298,0.255228,-0.013071,-0.025552,0.0754398,10,0.5,0.749095
529,461,1,1,5,1,0.0136341,0.220233,-0.161242,0.0603123,0.00920976,0.0461993,10,0.5,0.113295
530,501,1,0,5,1,-0.007017,-0.105822,-0.0426529,0.207441,0.141113,-0.111191,10,0.5,0.0579462
531,511,1,1,5,1,0.0146766,-0.0415117,-0.071838,-0.0713305,0.141113,0.250255,10,0.5,0.531912
532,577,1,0,5,1,0.0246516,0.0490755,-0.0682164,-0.0481635,-0.0911635,0.0461993,10,0.5,0.245995
533,578,1,1,5,1,-0.0189807,-0.135675,-0.148548,-0.0152196,0.224244,0.168776,10,0.5,0.306258
534,594,1,1,5,1,-0.013071,-0.025552,0.0754398,0.139244,-0.157533,0.0202016,10,0.5,0.413834
535,1389,1,1,4,1,-0.0200558,-0.0402064,0.0968828,-0.167266,0.0128031,-0.00821861,10,0.5,0.399787
536,1397,1,1,4,1,0.122559,0.249518,-0.0192994,-0.0154216,-0.0171881,-0.141379,10,0.5,0.0405113
537,1416,1,0,4,1,0.0480261,-0.126575,-0.0510403,0.138284,-0.0298841,0.0778165,10,0.5,0.310613
538,1417,1,1,4,1,0.187397,-0.164253,-0.120985,-0.110143,0.0357051,-0.161242,10,0.5,-0.134628
539,1438,1,0,4,1,0.0857303,0.249518,-0.0623271,-0.182257,-0.0614619,-0.088237,10,0.5,0.0550846
540,1439,1,0,4,1,0.145779,-0.0181191,-0.0210915,-0.132348,-0.0609888,-0.0990517,10,0.5,0.0989179
541,1442,1,0,4,1,-0.143827,-0.00890082,0.134435,0.00654112,-0.140083,0.225199,10,0.5,0.790226
542,1445,1,0,4,1,0.0035155,0.1193,0.0517887,-0.0186259,0.0649815,0.0388896,10,0.5,0.402689
543,1449,1,0,4,1,-0.104337,-0.126575,0.134435,-0.175847,-0.0298841,0.0778165,10,0.5,0.577864
544,1457,1,0,4,1,-0.0679866,-0.0453357,-0.10714,-0.00370088,0.00201291,0.229172,10,0.5,0.447867
545,1465,1,1,4,1,-0.0591228,-0.0300046,-0.148548,0.118507,-0.0402064,0.138056,10,0.5,0.256914
546,1493,1,0,4,1,0.122559,-0.0746135,-0.0728145,0.09822,-0.164253,0.0816146,10,0.5,0.284712
547,1495,1,1,4,1,0.0246516,0.0490755,0.0461993,-0.0605108,0.032041,-0.0192994,10,0.5,0.310791
548,1502,1,1,4,1,-0.0679866,-0.0171881,-0.0944905,0.00654112,-0.0644238,0.225199,10,0.5,0.460369
549,1530,1,1,4,1,0.035174,0.0625282,-0.000816835,-0.132348,-0.0609888,0.0754398,10,0.5,0.379555
550,1557,1,0,4,1,-0.175847,-0.1531,0.0936317,0.138284,0.0625282,-0.147232,10,0.5,0.1948
551,1574,1,0,4,1,-0.147735,-0.0916149,-0.121238,-0.182257,-0.0614619,-0.088237,10,0.5,-0.0298
552,1606,1,1,4,1,0.0246516,0.0490755,0.0103421,0.0770801,-0.0821893,0.115798,10,0.5,0.453786
553,1627,1,1,4,1,0.0035155,-0.0126852,0.0517887,-0.143827,-0.0108252,0.120689,10,0.5,0.520554
554,1641,1,1,4,1,-0.175847,-0.1531,0.0936317,0.118507,-0.140083,0.225199,10,0.5,0.731433
555,1645,1,0,4,1,0.0359457,-0.0689896,-0.0719159,-0.0228738,0.00407594,0.134435,10,0.5,0.362116
556,1647,1,0,4,1,0.150973,0.0215952,-0.0546855,-0.0481635,-0.0911635,0.129671,10,0.5,0.380078
557,1651,1,0,4,1,-0.0189807,-0.0300046,-0.148548,-0.110143,-0.0498718,-0.0111051,10,0.5,0.0419879
558,1678,1,0,4,1,-0.013071,0.11298,0.0754398,0.0319593,-0.063584,0.185154,10,0.5,0.647519
559,1685,1,1,4,1,0.0146766,-0.0485282,-0.071838,-0.265742,-0.0603278,-0.141379,10,0.5,-0.0351912
560,1687,1,1,4,1,0.150973,-0.0126852,0.0517887,-0.00946171,-0.0453357,0.253554,10,0.5,0.711998
561,1733,1,1,4,1,-0.241899,-0.0894994,0.136407,-0.154523,-0.0598911,-0.032709,10,0.5,0.421449
562,1737,1,0,4,1,-0.0189807,-0.135675,-0.148548,-0.136388,-0.0181191,0.0235708,10,0.5,0.0919522
563,1749,1,0,4,1,-0.133053,-0.0821893,0.115798,-0.0594853,0.0649815,0.0778165,10,0.5,0.551009
564,1753,1,0,4,1,0.122559,-0.154717,-0.0192994,-0.0152196,0.100931,0.168776,10,0.5,0.487412
565,1778,1,0,4,1,-0.013071,0.106166,0.160897,-0.013071,-0.025552,0.0754398,10,0.5,0.612567
566,1786,1,1,4,1,0.0857303,-0.105822,0.0429431,0.09822,0.0726051,-0.088237,10,0.5,0.206768
567,1791,1,1,4,1,0.118507,-0.0983248,0.0938894,0.0239406,-0.0575385,-0.148548,10,0.5,0.193274
568,1814,1,0,4,1,0.0506671,0.00201291,-0.0210915,0.0923455,-0.126575,0.0202016,10,0.5,0.270749
569,1816,1,1,4,1,0.0915603,-0.0402064,0.0968828,0.0239406,0.224244,0.0203349,10,0.5,0.44093
570,1862,1,1,4,1,-0.0408907,-0.164241,-0.0274662,-0.0408907,0.0621119,-0.272399,10,0.5,-0.160042
571,1875,1,0,4,1,0.0763438,-0.0595237,0.0805029,0.0239406,-0.107964,0.0203349,10,0.5,0.417328
572,1894,1,1,4,1,0.067792,-0.0683979,-0.0222759,-0.00370088,0.0128031,-0.00821861,10,0.5,0.228092
573,1900,1,0,4,1,0.138284,-0.0349627,-0.000816835,0.0359457,0.090375,-0.0628618,10,0.5,0.180277
574,1934,1,1,4,1,0.118507,-0.0983248,0.0938894,0.0239406,-0.0575385,0.0203349,10,0.5,0.436617
575,1935,1,0,4,1,0.000567866,-0.126575,-0.0510403,0.0461504,-0.0485282,0.0128704,10,0.5,0.217033
576,1936,1,0,4,1,0.0319593,0.150704,0.185154,0.163664,0.0447723,-0.071838,10,0.5,0.435307
577,1944,1,0,4,1,0.187397,-0.164253,-0.00108039,0.0146766,0.141113,0.250255,10,0.5,0.631066
578,1972,1,0,4,1,-0.143827,-0.164253,0.0816146,-0.00370088,0.0128031,0.229172,10,0.5,0.719843
579,1986,1,1,4,1,0.0035155,0.142389,0.0517887,-0.0117934,-0.0881064,0.0795334,10,0.5,0.461253
580,1997,1,1,4,1,0.073098,0.150704,0.0816146,0.0193468,0.0367933,0.163278,10,0.5,0.624896
581,2588,1,0,3,1,0.0603123,-0.0911635,-0.148548,0.197835,-0.0575385,0.168776,10,0.5,0.296048
582,2620,1,1,3,1,0.122559,0.249518,-0.0623271,0.0763438,0.0367933,-0.0451985,10,0.5,0.110109
583,2625,1,0,3,1,0.0239406,0.0215952,0.0203349,0.067792,-0.0683979,0.0754398,10,0.5,0.406002
584,2626,1,1,3,1,-0.0380867,-0.0614619,0.00190839,0.0770801,0.0625282,-0.147232,10,0.5,0.0550958
585,2627,1,1,3,1,0.117171,0.032041,0.0117934,-0.136388,-0.161213,-0.0426529,10,0.5,0.221692
586,2630,1,0,3,1,0.0813913,-0.154717,0.00190839,0.0246516,0.0142503,-0.0682164,10,0.5,0.170099
587,2632,1,1,3,1,-0.0713305,-0.107964,0.0203349,0.0193468,0.0367933,0.160897,10,0.5,0.530379
588,2633,1,1,3,1,0.073098,-0.0418183,-0.0719159,0.067792,-0.0881064,0.0454454,10,0.5,0.22808
589,2645,1,1,3,1,0.0763438,0.00201291,0.163278,-0.147735,-0.0689896,-0.0451985,10,0.5,0.438466
590,2647,1,0,3,1,-0.0679866,-0.0453357,-0.10714,-0.00678359,0.0404422,0.0865861,10,0.5,0.236691
591,2664,1,0,3,1,0.0923455,-0.0171881,0.0549822,-0.142491,0.11298,0.0202016,10,0.5,0.376033
592,2674,1,0,3,1,-0.0594853,-0.0453357,-0.199981,0.132164,0.249518,-0.0623271,10,0.5,-0.115169
593,2676,1,1,3,1,-0.106201,0.0682444,-0.0628618,0.0319593,0.0649815,0.0388896,10,0.5,0.231716
594,2680,1,1,3,1,0.187397,0.0649815,-0.0451985,-0.0605108,0.0621119,0.134435,10,0.5,0.396486
595,2693,1,1,3,1,0.0436873,0.0361408,0.118091,-0.0713305,0.0141558,0.250255,10,0.5,0.802716
596,2717,1,1,3,1,0.163664,-0.0983248,0.0938894,0.163664,0.0128031,0.229172,10,0.5,0.736806
597,2722,1,0,3,1,0.118507,-0.021996,-0.02625,0.150973,0.00201291,0.229172,10,0.5,0.56195
598,2723,1,0,3,1,-0.0594853,-0.0171881,0.0778165,0.118507,-0.0983248,0.0189923,10,0.5,0.407507
599,2730,1,0,3,1,0.0923455,-0.126575,0.0202016,-0.013071,0.249518,0.0968828,10,0.5,0.437017
600,2752,1,1,3,1,0.0813913,0.100931,0.129671,0.132164,0.090375,-0.0719159,10,0.5,0.350666
601,2755,1,0,3,1,-0.00370088,0.00920976,0.163278,-0.00370088,0.00201291,0.229172,10,0.5,0.837798
602,2756,1,0,3,1,0.138284,-0.0191942,-0.000816835,0.0246516,0.0357051,-0.0111051,10,0.5,0.249255
603,2760,1,1,3,1,-0.013071,0.11298,0.104988,0.138284,0.0625282,0.185154,10,0.5,0.688892
604,2771,1,1,3,1,-0.0380867,0.0726051,0.0103421,0.187397,0.100168,0.250255,10,0.5,0.645892
605,2775,1,0,3,1,0.09822,-0.164253,0.0816146,0.0351053,0.249518,0.0923917,10,0.5,0.519864
606,2790,1,0,3,1,0.10863,-0.0609888,-0.0990517,0.118507,-0.0983248,0.0938894,10,0.5,0.259093
607,2802,1,1,3,1,-0.0594853,-0.154717,-0.0451985,-0.241899,0.0625282,0.0923917,10,0.5,0.335294
608,2816,1,1,3,1,0.197835,-0.154717,-0.0192994,-0.0605108,0.0621119,0.134435,10,0.5,0.434181
609,2819,1,1,3,1,0.122559,-0.105822,0.160897,0.132164,-0.0689896,-0.0719159,10,0.5,0.396113
610,2820,1,0,3,1,0.035174,-0.0894994,0.136407,0.10863,-0.0126852,0.129671,10,0.5,0.653869
611,2821,1,0,3,1,0.207441,0.141113,-0.111191,0.0246516,0.0357051,-0.0111051,10,0.5,0.0886106
612,2837,1,0,3,1,-0.0481635,0.0404422,0.0517887,0.0603123,-0.0453357,0.0461993,10,0.5,0.409223
613,2846,1,0,3,1,-0.106201,-0.107964,-0.199981,0.0398897,-0.0746135,-0.0820825,10,0.5,-0.143922
614,2848,1,1,3,1,-0.142491,-0.0349627,0.0754398,-0.117828,-0.0189033,-0.0630294,10,0.5,0.284669
615,2856,1,0,3,1,-0.132348,-0.140083,0.225199,-0.013071,0.0142503,-0.0682164,10,0.5,0.495086
616,2858,1,0,3,1,0.0239406,-0.0609888,0.104988,-0.237192,0.0141558,0.118091,10,0.5,0.591286
617,2859,1,0,3,1,-0.265742,-0.0498718,-0.111191,0.0319593,0.00407594,0.250255,10,0.5,0.469007
618,2865,1,1,3,1,-0.241899,0.0447723,0.0128704,0.150973,0.0215952,0.0754398,10,0.5,0.395137
619,2882,1,0,3,1,-0.132348,0.11298,0.104988,0.0480261,0.0215952,-0.0510403,10,0.5,0.345124
620,2883,1,1,3,1,-0.0591228,0.11298,0.104988,-0.0189807,0.0357051,-0.0111051,10,0.5,0.403247
621,2886,1,0,3,1,0.145779,-0.0453357,-0.0210915,-0.0322992,-0.0746135,0.0394251,10,0.5,0.29329
622,2889,1,1,3,1,0.0136341,-0.0349627,-0.147232,0.187397,0.0141558,0.250255,10,0.5,0.416552
623,2897,1,1,3,1,-0.133053,-0.0821893,-0.161984,0.0603123,0.00920976,-0.161242,10,0.5,-0.203832
624,2898,1,0,3,1,-0.104337,-0.164253,0.0816146,-0.0605108,0.0490755,0.0461993,10,0.5,0.452633
625,2908,1,0,3,1,-0.104337,-0.00890082,0.134435,0.0603123,-0.0911635,-0.0944905,10,0.5,0.324744
626,2912,1,0,3,1,-0.0594853,0.090375,-0.0451985,0.138284,-0.0349627,-0.147232,10,0.5,-0.0134658
627,2915,1,1,3,1,0.073098,-0.0418183,-0.0111051,-0.143827,0.0621119,0.134435,10,0.5,0.446107
628,2930,1,0,3,1,-0.117828,0.0905621,0.136407,-0.132348,-0.0609888,-0.000816835,10,0.5,0.463951
629,2940,1,0,3,1,-0.0200558,-0.0402064,0.0202016,0.09822,0.00201291,-0.088237,10,0.5,0.167584
630,2945,1,0,3,1,0.073098,0.00562195,0.138056,0.0193468,0.0367933,0.0816146,10,0.5,0.586326
631,2947,1,1,3,1,0.0923455,-0.0402064,0.0968828,0.117171,-0.0746135,-0.272399,10,0.5,0.0111518
632,2955,1,0,3,1,0.0436873,-0.0169254,0.0652566,0.0239406,-0.025552,0.255228,10,0.5,0.733055
633,2959,1,1,3,1,-0.0189807,-0.135675,-0.148548,-0.182257,0.150704,0.0394251,10,0.5,0.107783
634,2967,1,1,3,1,0.0770801,-0.0821893,0.0923917,0.0136341,0.220233,-0.161242,10,0.5,0.166398
635,2979,1,1,3,1,0.0770801,0.100168,0.115798,0.0351053,-0.063584,0.0923917,10,0.5,0.569616
636,2996,1,1,3,1,0.0603123,-0.021996,0.138056,0.0239406,-0.025552,0.0923917,10,0.5,0.602012
637,3001,1,1,3,1,0.118507,-0.0189033,0.115798,-0.0154216,-0.0191942,0.136407,10,0.5,0.633678
638,3008,1,1,3,1,0.138284,-0.0498718,-0.0990517,0.035174,-0.154717,0.250255,10,0.5,0.486675
639,3019,1,1,3,1,-0.0117934,0.0905621,-0.0682164,0.0923455,0.0905621,0.141517,10,0.5,0.373291
640,3029,1,0,3,1,0.0319593,-0.0911635,-0.199981,0.000567866,-0.126575,0.134435,10,0.5,0.171209
641,3031,1,0,3,1,0.10863,0.100168,-0.111191,-0.110143,0.0357051,0.160897,10,0.5,0.33895
642,3032,1,1,3,1,-0.136388,0.224244,0.0816146,0.163664,-0.0415117,0.0828993,10,0.5,0.506048
643,3044,1,0,3,1,0.118507,-0.0189033,0.115798,0.138284,-0.0349627,0.0778165,10,0.5,0.548402
644,3045,1,0,3,1,0.0035155,0.0649815,0.0517887,-0.132348,-0.0609888,-0.0990517,10,0.5,0.197818
645,3046,1,1,3,1,-0.147735,-0.0595237,0.163278,0.0359457,-0.0171881,0.141517,10,0.5,0.71022
646,3050,1,0,3,1,0.122559,0.0357051,0.0429431,0.150973,0.0215952,0.129671,10,0.5,0.517837
647,3055,1,0,3,1,-0.0189807,-0.135675,0.0235708,-0.241899,0.0625282,-0.147232,10,0.5,0.0866243
648,3059,1,0,3,1,-0.0594853,-0.0171881,0.229172,-0.0322992,0.00407594,-0.0728145,10,0.5,0.494177
649,3070,1,1,3,1,0.0923455,-0.0402064,0.0968828,0.0359457,0.220233,-0.00821861,10,0.5,0.395653
650,3077,1,0,3,1,0.0239406,-0.0418183,-0.197749,0.118507,0.106166,0.160897,10,0.5,0.21297
651,3078,1,0,3,1,0.187397,-0.154717,-0.00108039,0.132164,0.090375,-0.0719159,10,0.5,0.160364
652,3080,1,0,3,1,0.0923455,0.00201291,-0.0210915,-0.013071,0.0215952,-0.0510403,10,0.5,0.161622
653,3088,1,1,3,1,0.0770801,-0.0983248,-0.161984,-0.00678359,0.0490755,-0.0630294,10,0.5,-0.0608884
654,3093,1,1,3,1,0.0436873,0.0361408,0.118091,0.0461504,-0.0126852,0.0517887,10,0.5,0.513858
655,3098,1,1,3,1,-0.0322992,-0.0821893,0.115798,0.139244,0.032041,0.0754398,10,0.5,0.544943
656,3110,1,1,3,1,-0.0117934,0.0905621,0.0938894,-0.0605108,-0.135511,-0.0815791,10,0.5,0.284523
657,3115,1,1,3,1,0.000567866,-0.194257,-0.0510403,-0.00946171,-0.0694389,-0.0274662,10,0.5,0.152344
658,3119,1,1,3,1,-0.142153,-0.164253,0.0549822,0.0398897,0.0206405,-0.0820825,10,0.5,0.227163
659,3131,1,0,3,1,0.0480261,-0.0374172,0.147107,0.0813913,-0.0418183,0.00190839,10,0.5,0.483491
660,3139,1,0,3,1,0.0136341,0.220233,0.0461993,-0.0594853,0.090375,-0.0451985,10,0.5,0.268063
661,3143,1,0,3,1,0.118507,-0.0402064,-0.02625,0.0193468,0.0361408,0.0938894,10,0.5,0.365052
662,3153,1,1,3,1,-0.0189807,-0.135675,-0.148548,0.187397,0.0357051,-0.120985,10,0.5,-0.125685
663,3158,1,0,3,1,-0.117828,0.0490755,-0.0274662,0.0136341,0.220233,0.134435,10,0.5,0.422295
664,3165,1,1,3,1,0.145779,-0.0181191,-0.0210915,-0.0154216,-0.0191942,0.103205,10,0.5,0.386119
665,3166,1,0,3,1,0.0359457,0.090375,-0.088237,-0.0117934,0.142389,0.0517887,10,0.5,0.213558
666,3655,1,0,2,1,0.0319593,-0.063584,0.0754398,0.0146766,-0.140083,0.250255,10,0.5,0.739947
667,3656,1,0,2,1,0.0506671,-0.0349627,0.0778165,-0.0322992,-0.0894994,0.136407,10,0.5,0.576067
668,3657,1,1,2,1,-0.007017,0.141113,-0.0426529,0.132164,-0.0694389,0.129671,10,0.5,0.389056
669,3660,1,1,2,1,0.000567866,0.00407594,0.185154,0.073098,-0.063584,0.0923917,10,0.5,0.66916
670,3661,1,0,2,1,0.0436873,-0.0689896,-0.0451985,0.067792,-0.0126852,-0.032709,10,0.5,0.146591
671,3665,1,0,2,1,-0.00678359,-0.0453357,0.0865861,0.0603123,-0.0821893,-0.161242,10,0.5,0.151371
672,3670,1,0,2,1,-0.0199934,0.0144455,-0.0274662,-0.0679866,-0.0453357,-0.10714,10,0.5,0.063235
673,3672,1,0,2,1,0.0763438,0.00920976,0.141517,-0.0152196,-0.0575385,0.168776,10,0.5,0.717304
674,3673,1,0,2,1,0.067792,0.0667764,0.0203349,0.132164,0.090375,-0.0719159,10,0.5,0.185295
675,3674,1,0,2,1,-0.237192,0.106166,0.160897,-0.0200558,-0.161213,0.124873,10,0.5,0.68125
676,3677,1,0,2,1,0.163664,-0.0415117,0.00190839,-0.241899,-0.0689896,-0.0510403,10,0.5,0.188895
677,3683,1,1,2,1,-0.0148593,-0.0983248,0.0938894,-0.104337,-0.0126852,0.120689,10,0.5,0.576589
678,3685,1,0,2,1,0.0398897,0.220233,-0.0628618,-0.106201,0.0682444,0.0388896,10,0.5,0.225884
679,3690,1,0,2,1,-0.0408907,-0.0374172,-0.0990517,-0.142491,-0.0349627,0.0754398,10,0.5,0.226413
680,3694,1,0,2,1,0.0146766,-0.0415117,0.0828993,0.138284,-0.0498718,0.185154,10,0.5,0.655205
